sample,best_train_mse
1,0.4644826708203586
2,0.2688679326166435
3,0.07356049911017257
4,0.07356049911017257
5,0.024360583049606786
6,0.0050620338921539
7,0.0050620338921539
8,0.0050620338921539
9,0.0050620338921539
10,0.0050620338921539
11,0.0050620338921539
12,0.0050620338921539
13,0.0050620338921539
14,0.0050620338921539
15,0.004727424708227066
16,0.004727424708227066
17,0.004727424708227066
18,0.004727424708227066
19,0.004727424708227066
20,0.004727424708227066
21,0.004727424708227066
22,0.004727424708227066
23,0.004727424708227066
24,0.004727424708227066
25,0.004727424708227066
26,0.004727424708227066
27,0.004727424708227066
28,0.004727424708227066
29,0.004727424708227066
30,0.004727424708227066
31,0.004727424708227066
32,0.004727424708227066
33,0.004727424708227066
34,0.004727424708227066
35,0.004727424708227066
36,0.004727424708227066
37,0.004727424708227066
38,0.004727424708227066
39,0.004727424708227066
40,0.004727424708227066
41,0.004727424708227066
42,0.004727424708227066
43,0.004727424708227066
44,0.004727424708227066
45,0.004727424708227066
46,0.004727424708227066
47,0.004727424708227066
48,0.004727424708227066
49,0.004727424708227066
50,0.004727424708227066
51,0.004727424708227066
52,0.004727424708227066
53,0.004727424708227066
54,0.004727424708227066
55,0.004727424708227066
56,0.004727424708227066
57,0.004727424708227066
58,0.004727424708227066
59,0.004727424708227066
60,0.004727424708227066
61,0.004727424708227066
62,0.004727424708227066
63,0.004727424708227066
64,0.004727424708227066
65,0.004727424708227066
66,0.004727424708227066
67,0.004727424708227066
68,0.004727424708227066
69,0.004727424708227066
70,0.004727424708227066
71,0.004727424708227066
72,0.004727424708227066
73,0.004727424708227066
74,0.004727424708227066
75,0.004727424708227066
76,0.004727424708227066
77,0.004727424708227066
78,0.004727424708227066
79,0.004727424708227066
80,0.004727424708227066
81,0.004727424708227066
82,0.004727424708227066
83,0.004727424708227066
84,0.004727424708227066
85,0.004727424708227066
86,0.004727424708227066
87,0.004727424708227066
88,0.004727424708227066
89,0.004727424708227066
90,0.004727424708227066
91,0.004727424708227066
92,0.004727424708227066
93,0.004727424708227066
94,0.004727424708227066
95,0.004727424708227066
96,0.004727424708227066
97,0.004727424708227066
98,0.004727424708227066
99,0.004727424708227066
100,0.004727424708227066
101,0.004727424708227066
102,0.004727424708227066
103,0.004727424708227066
104,0.004727424708227066
105,0.004727424708227066
106,0.004727424708227066
107,0.004727424708227066
108,0.004727424708227066
109,0.004727424708227066
110,0.004727424708227066
111,0.004727424708227066
112,0.004727424708227066
113,0.004727424708227066
114,0.004727424708227066
115,0.004727424708227066
116,0.004727424708227066
117,0.004727424708227066
118,0.004727424708227066
119,0.004727424708227066
120,0.004727424708227066
121,0.004727424708227066
122,0.004727424708227066
123,0.004727424708227066
124,0.004727424708227066
125,0.004727424708227066
126,0.004727424708227066
127,0.004727424708227066
128,0.004727424708227066
129,0.004727424708227066
130,0.004727424708227066
131,0.004727424708227066
132,0.004727424708227066
133,0.004727424708227066
134,0.004727424708227066
135,0.004727424708227066
136,0.004727424708227066
137,0.004727424708227066
138,0.004727424708227066
139,0.004727424708227066
140,0.004727424708227066
141,0.004727424708227066
142,0.004727424708227066
143,0.004727424708227066
144,0.004727424708227066
145,0.004727424708227066
146,0.004727424708227066
147,0.004727424708227066
148,0.004727424708227066
149,0.004727424708227066
150,0.004727424708227066
151,0.004727424708227066
152,0.004727424708227066
153,0.004727424708227066
154,0.004727424708227066
155,0.004727424708227066
156,0.004727424708227066
157,0.004727424708227066
158,0.004727424708227066
159,0.004727424708227066
160,0.004727424708227066
161,0.004727424708227066
162,0.004727424708227066
163,0.004727424708227066
164,0.004727424708227066
165,0.004727424708227066
166,0.004727424708227066
167,0.004727424708227066
168,0.004727424708227066
169,0.004727424708227066
170,0.004727424708227066
171,0.004727424708227066
172,0.004727424708227066
173,0.004727424708227066
174,0.004727424708227066
175,0.004727424708227066
176,0.004727424708227066
177,0.004727424708227066
178,0.004727424708227066
179,0.004727424708227066
180,0.004727424708227066
181,0.004727424708227066
182,0.004727424708227066
183,0.004727424708227066
184,0.004727424708227066
185,0.004727424708227066
186,0.004727424708227066
187,0.004727424708227066
188,0.004727424708227066
189,0.004727424708227066
190,0.004727424708227066
191,0.004727424708227066
192,0.004727424708227066
193,0.004727424708227066
194,0.004727424708227066
195,0.004727424708227066
196,0.004727424708227066
197,0.004727424708227066
198,0.004727424708227066
199,0.004616222206386286
200,0.004616222206386286
201,0.004616222206386286
202,0.004616222206386286
203,0.004616222206386286
204,0.004616222206386286
205,0.004616222206386286
206,0.004616222206386286
207,0.004616222206386286
208,0.004616222206386286
209,0.004616222206386286
210,0.004616222206386286
211,0.004616222206386286
212,0.004616222206386286
213,0.004616222206386286
214,0.004616222206386286
215,0.004616222206386286
216,0.004616222206386286
217,0.004616222206386286
218,0.004616222206386286
219,0.004616222206386286
220,0.004616222206386286
221,0.004616222206386286
222,0.004616222206386286
223,0.004616222206386286
224,0.004616222206386286
225,0.004616222206386286
226,0.004616222206386286
227,0.004616222206386286
228,0.004616222206386286
229,0.004616222206386286
230,0.004616222206386286
231,0.004616222206386286
232,0.004616222206386286
233,0.004616222206386286
234,0.004616222206386286
235,0.004616222206386286
236,0.004616222206386286
237,0.004616222206386286
238,0.004616222206386286
239,0.004616222206386286
240,0.004616222206386286
241,0.004616222206386286
242,0.004616222206386286
243,0.004616222206386286
244,0.004616222206386286
245,0.004616222206386286
246,0.004616222206386286
247,0.004616222206386286
248,0.004616222206386286
249,0.004616222206386286
250,0.004616222206386286
251,0.004616222206386286
252,0.004616222206386286
253,0.004616222206386286
254,0.004616222206386286
255,0.004616222206386286
256,0.004616222206386286
257,0.004616222206386286
258,0.004616222206386286
259,0.004616222206386286
260,0.004616222206386286
261,0.004616222206386286
262,0.004616222206386286
263,0.004616222206386286
264,0.004616222206386286
265,0.004616222206386286
266,0.004616222206386286
267,0.004616222206386286
268,0.004616222206386286
269,0.004616222206386286
270,0.004616222206386286
271,0.004616222206386286
272,0.004616222206386286
273,0.004616222206386286
274,0.004616222206386286
275,0.004616222206386286
276,0.004616222206386286
277,0.004616222206386286
278,0.004616222206386286
279,0.004616222206386286
280,0.004616222206386286
281,0.004616222206386286
282,0.004616222206386286
283,0.004616222206386286
284,0.004616222206386286
285,0.004616222206386286
286,0.004616222206386286
287,0.004616222206386286
288,0.004616222206386286
289,0.004616222206386286
290,0.004616222206386286
291,0.004616222206386286
292,0.004349943235667629
293,0.004349943235667629
294,0.00433679233160501
295,0.00433679233160501
296,0.00433679233160501
297,0.00433679233160501
298,0.00433679233160501
299,0.00433679233160501
300,0.00433679233160501
301,0.00433679233160501
302,0.00433679233160501
303,0.00433679233160501
304,0.00433679233160501
305,0.00433679233160501
306,0.00433679233160501
307,0.00433679233160501
308,0.00433679233160501
309,0.00433679233160501
310,0.00433679233160501
311,0.00433679233160501
312,0.00433679233160501
313,0.00433679233160501
314,0.00433679233160501
315,0.00433679233160501
316,0.00433679233160501
317,0.00433679233160501
318,0.00433679233160501
319,0.00433679233160501
320,0.00433679233160501
321,0.00433679233160501
322,0.00433679233160501
323,0.00433679233160501
324,0.00433679233160501
325,0.00433679233160501
326,0.00433679233160501
327,0.00433679233160501
328,0.00433679233160501
329,0.00433679233160501
330,0.00433679233160501
331,0.00433679233160501
332,0.00433679233160501
333,0.00433679233160501
334,0.00433679233160501
335,0.00433679233160501
336,0.00433679233160501
337,0.00433679233160501
338,0.00433679233160501
339,0.00433679233160501
340,0.00433679233160501
341,0.00433679233160501
342,0.00433679233160501
343,0.00433679233160501
344,0.00433679233160501
345,0.00433679233160501
346,0.00433679233160501
347,0.00433679233160501
348,0.00433679233160501
349,0.00433679233160501
350,0.00433679233160501
351,0.00433679233160501
352,0.00433679233160501
353,0.00433679233160501
354,0.00433679233160501
